,Palavras,Rotulo,Sentenca
160006,fio,O,12002
160007,com,O,12002
160008,envelhecimento,O,12002
160009,da,O,12002
160010,aguardente,O,12002
160011,em,O,12002
160012,barris,B-RECIPIENTE_ARMAZENAMENTO,12002
160013,de,O,12002
160014,carvalho,B-TIPO_MADEIRA,12002
160016,Este,O,12003
160017,processo,O,12003
160018,está,O,12003
160019,verdadeiramente,O,12003
160020,no,O,12003
160021,sangue,O,12003
160022,italiano,O,12003
160023,do,O,12003
160024,proprietário,O,12003
160025,da,O,12003
160026,marca,O,12003
160027,Marcello,B-NOME_PESSOA,12003
160028,Borsato,I-NOME_PESSOA,12003
160029,industrial,O,12003
160030,que,O,12003
160031,originalmente,O,12003
160032,se,O,12003
160033,dedicava,O,12003
160034,ao,O,12003
160035,ramo,O,12003
160036,de,O,12003
160037,destilaria,O,12003
160038,de,O,12003
160039,malt,O,12003
160040,whisky,O,12003
160042,Ele,O,12004
160043,é,O,12004
160044,descendente,O,12004
160045,de,O,12004
160046,uma,O,12004
160047,família,O,12004
160048,do,O,12004
160049,norte,B-NOME_LOCAL,12004
160050,da,I-NOME_LOCAL,12004
160051,Itália,I-NOME_LOCAL,12004
160052,que,O,12004
160053,por,O,12004
160054,muitas,O,12004
160055,gerações,O,12004
160056,preparou,O,12004
160057,a,O,12004
160058,‘grappa’,O,12004
160059,espécie,O,12004
160060,de,O,12004
160061,aguardente,O,12004
160062,produzida,O,12004
160063,a,O,12004
160064,partir,O,12004
160065,das,O,12004
160066,cascas,O,12004
160067,da,O,12004
160068,uva,O,12004
160070,Vem,O,12005
160071,daí,O,12005
160072,esse,O,12005
160073,amor,O,12005
160074,e,O,12005
160075,dedicação,O,12005
160076,pela,O,12005
160077,fabricação,O,12005
160078,de,O,12005
160079,uma,O,12005
160080,aguardente,O,12005
160081,artesanal,O,12005
160082,razão,O,12005
160083,pela,O,12005
160084,qual,O,12005
160085,a,O,12005
160086,“Velho,O,12005
160087,Pescador”,O,12005
160088,é,O,12005
160089,tão,O,12005
160090,apreciada,O,12005
160092,Além,O,12006
160093,disso,O,12006
160094,o,O,12006
160095,complexo,O,12006
160096,de,O,12006
160097,fabricação,O,12006
160098,dessa,O,12006
160099,preciosidade,O,12006
160100,possui,O,12006
160101,em,O,12006
160102,sua,O,12006
160103,estrutura,O,12006
160104,um,O,12006
160105,moderno,O,12006
160106,restaurante,O,12006
160107,loja,O,12006
160108,de,O,12006
160109,produtos,O,12006
160110,coloniais,O,12006
160111,exclusivos,O,12006
160112,e,O,12006
160113,esquema,O,12006
160114,de,O,12006
160115,excursões,O,12006
160116,para,O,12006
160117,visitação,O,12006
160118,turística,O,12006
160120,Harmonize,O,12007
160121,ao,O,12007
160122,seu,O,12007
160123,gosto,O,12007
160125,A,O,12008
160126,cachaça,O,12008
160127,Weber,B-NOME_BEBIDA,12008
160128,Haus,I-NOME_BEBIDA,12008
160129,é,O,12008
160130,produzida,O,12008
160131,em,O,12008
160132,Ivoti,B-NOME_LOCAL,12008
160133,no,O,12008
160134,Rio,B-NOME_LOCAL,12008
160135,Grande,I-NOME_LOCAL,12008
160136,do,I-NOME_LOCAL,12008
160137,Sul,I-NOME_LOCAL,12008
160138,Weber,B-NOME_ORGANIZACAO,12009
160139,Haus,I-NOME_ORGANIZACAO,12009
160140,é,O,12009
160141,alemão,O,12009
160142,significa,O,12009
160143,“Casa,O,12009
160144,dos,O,12009
160145,Weber”,O,12009
160147,Ao,O,12010
160148,chegar,O,12010
160149,ao,O,12010
160150,Rio,B-NOME_LOCAL,12010
160151,Grande,I-NOME_LOCAL,12010
160152,do,I-NOME_LOCAL,12010
160153,Sul,I-NOME_LOCAL,12010
160154,da,O,12010
160155,Alemanha,B-NOME_LOCAL,12010
160156,em,O,12010
160157,1824,B-TEMPO,12010
160159,a,O,12010
160160,família,O,12010
160161,Weber,O,12010
160162,pensou,O,12010
160163,que,O,12010
160164,poderia,O,12010
160165,produzir,O,12010
160166,Schnaps,O,12010
160168,bebida,O,12010
160169,destilada,O,12010
160170,na,O,12010
160171,Europa,B-NOME_LOCAL,12010
160172,feita,O,12010
160173,de,O,12010
160174,grãos,O,12010
160175,ou,O,12010
160176,da,O,12010
160177,batata,O,12010
160178,inglesa,O,12010
160180,Como,O,12011
160181,só,O,12011
160182,encontraram,O,12011
160183,cana,O,12011
160185,de,O,12011
160187,açúcar,O,12011
160188,começaram,O,12011
160189,a,O,12011
160190,produzir,O,12011
160191,cachaça,O,12011
160192,em,O,12011
160193,1948,B-TEMPO,12011
160195,A,O,12012
160196,primeira,O,12012
160197,cachaça,O,12012
160198,da,O,12012
160199,família,O,12012
160200,se,O,12012
160201,chamava,O,12012
160202,Primavera,B-NOME_BEBIDA,12012
160204,uma,O,12012
160205,homenagem,O,12012
160206,à,O,12012
160207,época,O,12012
160208,do,O,12012
160209,ano,O,12012
160210,favorita,O,12012
160211,dos,O,12012
160212,alemães,O,12012
160213,no,O,12012
160214,Brasil,B-NOME_LOCAL,12012
160216,Recentemente,O,12013
160218,em,O,12013
160219,2017,B-TEMPO,12013
160221,a,O,12013
160222,marca,O,12013
160223,foi,O,12013
160224,reincorporada,O,12013
160225,no,O,12013
160226,portfólio,O,12013
160227,da,O,12013
160228,empresa,O,12013
160230,Evandro,B-NOME_PESSOA,12014
160231,Weber,I-NOME_PESSOA,12014
160232,é,O,12014
160233,o,O,12014
160234,responsável,O,12014
160235,por,O,12014
160236,manter,O,12014
160237,a,O,12014
160238,tradição,O,12014
160239,de,O,12014
160240,produzir,O,12014
160241,aguardente,O,12014
160242,de,O,12014
160243,cana,O,12014
160244,em,O,12014
160245,Ivoti,B-NOME_LOCAL,12014
160247,Em,O,12015
160248,10,O,12015
160249,hectares,O,12015
160250,de,O,12015
160251,plantação,O,12015
160252,de,O,12015
160253,cana,O,12015
160255,de,O,12015
160257,açúcar,O,12015
160258,orgânica,O,12015
160260,Evandro,B-NOME_PESSOA,12015
160261,produz,O,12015
160262,uma,O,12015
160263,linha,O,12015
160264,vasta,O,12015
160265,de,O,12015
160266,cachaças,O,12015
160268,licores,O,12015
160270,gins,O,12015
160271,e,O,12015
160272,rums,O,12015
160274,Volume,O,12016
160276,750,B-VOLUME,12016
160277,ml,I-VOLUME,12016
160278,LOCAL,O,12017
160279,DE,O,12017
160280,PRODUÇÃO,O,12017
160282,Rio,B-NOME_LOCAL,12017
160283,Grande,I-NOME_LOCAL,12017
160284,do,I-NOME_LOCAL,12017
160285,Sul,I-NOME_LOCAL,12017
160287,Brasil,B-NOME_LOCAL,12017
160288,Produtor,O,12018
160290,Weber,B-NOME_ORGANIZACAO,12018
160291,Haus,I-NOME_ORGANIZACAO,12018
160292,GRADUAÇÃO,O,12019
160293,ALCOÓLICA,O,12019
160295,40%,B-GRADUACAO_ALCOOLICA,12019
160296,Madeira,O,12020
160298,Carvalho,B-TIPO_MADEIRA,12020
160299,VISÃO,O,12021
160301,dourado,B-CARACTERISTICA_SENSORIAL_COR,12021
160302,-,I-CARACTERISTICA_SENSORIAL_COR,12021
160303,escuro,I-CARACTERISTICA_SENSORIAL_COR,12021
160304,OLFATO,O,12022
160306,adocicados,B-CARACTERISTICA_SENSORIAL_AROMA,12022
160307,PALADAR,O,12023
160309,aromatico,B-CARACTERISTICA_SENSORIAL_SABOR,12023
160311,profundo,O,12023
160315,NOME,O,12025
160316,DA,O,12025
160317,CACHAÇA,O,12025
160319,Cachaça,O,12025
160320,Yaguara,B-NOME_BEBIDA,12025
160321,Orgânica,I-NOME_BEBIDA,12025
160322,750ml,B-VOLUME,12025
160323,PREÇO,O,12026
160325,R$,B-PRECO,12026
160326,93,I-PRECO,12026
160327,",",I-PRECO,12026
160328,0,I-PRECO,12026
160329,DESCRIÇÃO,O,12027
160330,DA,O,12027
160331,CACHAÇA,O,12027
160333,Cachaça,O,12027
160334,Yaguara,B-NOME_BEBIDA,12027
160335,Orgânica,I-NOME_BEBIDA,12027
160336,750ml,B-VOLUME,12027
160337,A,O,12028
160338,Cachaça,O,12028
160339,Yaguara,B-NOME_BEBIDA,12028
160340,Orgânica,I-NOME_BEBIDA,12028
160341,surpreendente,O,12028
160342,na,O,12028
160343,qualidade,O,12028
160345,com,O,12028
160346,notas,B-CARACTERISTICA_SENSORIAL_AROMA,12028
160347,de,I-CARACTERISTICA_SENSORIAL_AROMA,12028
160348,carvalho,I-CARACTERISTICA_SENSORIAL_AROMA,12028
160349,europeu,I-CARACTERISTICA_SENSORIAL_AROMA,12028
160351,camomila,B-CARACTERISTICA_SENSORIAL_AROMA,12028
160352,e,O,12028
160353,capim,B-CARACTERISTICA_SENSORIAL_AROMA,12028
160354,limão,I-CARACTERISTICA_SENSORIAL_AROMA,12028
160356,Rio,B-NOME_LOCAL,12029
160357,Grande,I-NOME_LOCAL,12029
160358,do,I-NOME_LOCAL,12029
160359,Sul,I-NOME_LOCAL,12029
160361,Brasil,B-NOME_LOCAL,12029
160362,Decorrência,O,12030
160363,de,O,12030
160364,tripla,O,12030
160365,filtragem,O,12030
160366,e,O,12030
160367,tem,O,12030
160368,uma,O,12030
160369,embalagem,O,12030
160370,única,O,12030
160371,e,O,12030
160372,exclusiva,O,12030
160374,Conheça,O,12031
160375,mais,O,12031
160376,a,O,12031
160377,Cachaça,O,12031
160378,Yaguara,B-NOME_BEBIDA,12031
160379,Orgânica,I-NOME_BEBIDA,12031
160380,A,O,12032
160381,Cachaça,O,12032
160382,Yaguara,B-NOME_BEBIDA,12032
160383,Orgânica,I-NOME_BEBIDA,12032
160384,apesar,O,12032
160385,de,O,12032
160386,passar,O,12032
160387,por,O,12032
160388,madeira,O,12032
160390,a,O,12032
160391,cachaça,O,12032
160392,é,O,12032
160393,incolor,B-CARACTERISTICA_SENSORIAL_COR,12032
160394,em,O,12032
160395,decorrência,O,12032
160396,de,O,12032
160397,tripla,O,12032
160398,filtragem,O,12032
160400,Com,O,12033
160401,uma,O,12033
160402,embalagem,O,12033
160403,única,O,12033
160404,e,O,12033
160405,exclusiva,O,12033
160407,encerra,O,12033
160408,em,O,12033
160409,seu,O,12033
160410,interior,O,12033
160411,uma,O,12033
160412,cachaça,O,12033
160413,surpreendente,O,12033
160414,na,O,12033
160415,qualidade,O,12033
160417,com,O,12033
160418,notas,B-CARACTERISTICA_SENSORIAL_AROMA,12033
160419,de,I-CARACTERISTICA_SENSORIAL_AROMA,12033
160420,carvalho,I-CARACTERISTICA_SENSORIAL_AROMA,12033
160421,europeu,I-CARACTERISTICA_SENSORIAL_AROMA,12033
160423,camomila,B-CARACTERISTICA_SENSORIAL_AROMA,12033
160424,e,O,12033
160425,capim,B-CARACTERISTICA_SENSORIAL_AROMA,12033
160426,limão,I-CARACTERISTICA_SENSORIAL_AROMA,12033
160428,Produtor,O,12034
160429,Os,O,12034
160430,irmãos,O,12034
160431,brasileiros,O,12034
160432,Thyrso,B-NOME_PESSOA,12034
160433,e,O,12034
160434,Thiago,B-NOME_PESSOA,12034
160435,Camargo,I-NOME_PESSOA,12034
160436,e,O,12034
160437,seu,O,12034
160438,amigo,O,12034
160439,de,O,12034
160440,infância,O,12034
160442,o,O,12034
160443,inglês,O,12034
160444,Hamilton,B-NOME_PESSOA,12034
160445,Lowe,I-NOME_PESSOA,12034
160447,criaram,O,12034
160448,a,O,12034
160449,empresa,O,12034
160450,Carmosina,B-NOME_ORGANIZACAO,12034
160451,para,O,12034
160452,realizar,O,12034
160453,um,O,12034
160454,sonho,O,12034
160455,em,O,12034
160456,comum,O,12034
160458,tornar,O,12034
160459,a,O,12034
160460,cachaça,O,12034
160461,artesanal,O,12034
160462,de,O,12034
160463,alambique,B-EQUIPAMENTO_DESTILACAO,12034
160464,um,O,12034
160465,destilado,O,12034
160466,mundial,O,12034
160468,Parte,O,12035
160469,dessa,O,12035
160470,motivação,O,12035
160471,vem,O,12035
160472,da,O,12035
160473,herança,O,12035
160474,de,O,12035
160475,família,O,12035
160477,O,O,12036
160478,avô,O,12036
160479,dos,O,12036
160480,sócios,O,12036
160481,brasileiros,O,12036
160483,o,O,12036
160484,Barba,B-NOME_PESSOA,12036
160486,tinha,O,12036
160487,como,O,12036
160488,hobby,O,12036
160489,envelhecer,O,12036
160490,cachaça,O,12036
160491,em,O,12036
160492,sua,O,12036
160493,fazenda,O,12036
160494,no,O,12036
160495,Paraná,B-NOME_LOCAL,12036
160497,Do,O,12037
160498,lado,O,12037
160499,inglês,O,12037
160501,tiveram,O,12037
160502,a,O,12037
160503,inspiração,O,12037
160504,e,O,12037
160505,a,O,12037
160506,orientação,O,12037
160507,do,O,12037
160508,pai,O,12037
160509,de,O,12037
160510,Hamilton,B-NOME_PESSOA,12037
160512,sir,O,12037
160513,Frank,B-NOME_PESSOA,12037
160514,Lowe,I-NOME_PESSOA,12037
160516,um,O,12037
160517,dos,O,12037
160518,pioneiros,O,12037
160519,da,O,12037
160520,indústria,O,12037
160521,de,O,12037
160522,publicidade,O,12037
160523,da,O,12037
160524,Inglaterra,B-NOME_LOCAL,12037
160525,e,O,12037
160526,responsável,O,12037
160527,pelo,O,12037
160528,desenvolvimento,O,12037
160529,de,O,12037
160530,grandes,O,12037
160531,marcas,O,12037
160533,O,O,12038
160534,casamento,O,12038
160535,entre,O,12038
160536,a,O,12038
160537,tradição,O,12038
160538,do,O,12038
160539,lado,O,12038
160540,da,O,12038
160541,família,O,12038
160542,Camargo,O,12038
160543,e,O,12038
160544,a,O,12038
160545,inovação,O,12038
160546,trazida,O,12038
160547,pelo,O,12038
160548,olhar,O,12038
160549,publicitário,O,12038
160550,dos,O,12038
160551,sócios,O,12038
160552,ingleses,O,12038
160553,se,O,12038
160554,traduz,O,12038
160555,na,O,12038
160556,garrafa,O,12038
160557,inspirada,O,12038
160558,no,O,12038
160559,calçadão,O,12038
160560,de,O,12038
160561,Copacabana,B-NOME_LOCAL,12038
160563,símbolo,O,12038
160564,do,O,12038
160565,Brasil,B-NOME_LOCAL,12038
160566,contemporâneo,O,12038
160568,Volume,O,12039
160570,750,B-VOLUME,12039
160571,ml,I-VOLUME,12039
160572,LOCAL,O,12040
160573,DE,O,12040
160574,PRODUÇÃO,O,12040
160576,Rio,B-NOME_LOCAL,12040
160577,Grande,I-NOME_LOCAL,12040
160578,do,I-NOME_LOCAL,12040
160579,Sul,I-NOME_LOCAL,12040
160581,Brasil,B-NOME_LOCAL,12040
160582,Produtor,O,12041
160584,Yaguara,B-NOME_ORGANIZACAO,12041
160585,GRADUAÇÃO,O,12042
160586,ALCOÓLICA,O,12042
160588,40%,B-GRADUACAO_ALCOOLICA,12042
160589,Madeira,O,12043
160591,Carvalho,B-TIPO_MADEIRA,12043
160592,Europeu,I-TIPO_MADEIRA,12043
160593,VISÃO,O,12044
160595,incolor,B-CARACTERISTICA_SENSORIAL_COR,12044
160596,OLFATO,O,12045
160598,adocicados,B-CARACTERISTICA_SENSORIAL_AROMA,12045
160599,PALADAR,O,12046
160601,adocicado,B-CARACTERISTICA_SENSORIAL_SABOR,12046
160603,aromatico,B-CARACTERISTICA_SENSORIAL_SABOR,12046
160607,NOME,O,12048
160608,DA,O,12048
160609,CACHAÇA,O,12048
160611,Cachaça,O,12048
160612,Yaguara,B-NOME_BEBIDA,12048
160613,Ouro,B-CLASSIFICACAO_BEBIDA,12048
160614,750ml,B-VOLUME,12048
160615,PREÇO,O,12049
160617,R$,B-PRECO,12049
160618,90,I-PRECO,12049
160619,",",I-PRECO,12049
160620,0,I-PRECO,12049
160621,DESCRIÇÃO,O,12050
160622,DA,O,12050
160623,CACHAÇA,O,12050
160625,Cachaça,O,12050
160626,Yaguara,B-NOME_BEBIDA,12050
160627,Ouro,B-CLASSIFICACAO_BEBIDA,12050
160628,750ml,B-VOLUME,12050
160629,A,O,12051
160630,Cachaça,O,12051
160631,Yaguara,B-NOME_BEBIDA,12051
160632,Ouro,B-CLASSIFICACAO_BEBIDA,12051
160633,é,O,12051
160634,um,O,12051
160635,Blend,B-CLASSIFICACAO_BEBIDA,12051
160636,e,O,12051
160637,tem,O,12051
160638,seu,O,12051
160639,envelhecimento,O,12051
160640,de,O,12051
160641,1,B-TEMPO_ARMAZENAMENTO,12051
160642,ano,I-TEMPO_ARMAZENAMENTO,12051
160643,em,O,12051
160644,cada,O,12051
160645,madeira,O,12051
160647,Carvalho,B-TIPO_MADEIRA,12051
160648,e,O,12051
160649,Cabreúva,B-TIPO_MADEIRA,12051
160650,e,O,12051
160651,Amburana,B-TIPO_MADEIRA,12051
160653,Rio,B-NOME_LOCAL,12052
160654,Grande,I-NOME_LOCAL,12052
160655,do,I-NOME_LOCAL,12052
160656,Sul,I-NOME_LOCAL,12052
160658,Brasil,B-NOME_LOCAL,12052
160659,Deliciosa,O,12053
160660,Para,O,12053
160661,Tomar,O,12053
160662,Pura,O,12053
160664,Mas,O,12053
160665,Também,O,12053
160666,Surpreendente,O,12053
160667,Para,O,12053
160668,Uso,O,12053
160669,Em,O,12053
160670,Coquetéis,O,12053
160672,Produção,O,12054
160673,da,O,12054
160674,Cachaça,O,12054
160675,Yaguara,B-NOME_BEBIDA,12054
160676,Ouro,B-CLASSIFICACAO_BEBIDA,12054
160677,A,O,12055
160678,Cachaça,O,12055
160679,Yaguara,B-NOME_BEBIDA,12055
160680,Ouro,B-CLASSIFICACAO_BEBIDA,12055
160681,é,O,12055
160682,um,O,12055
160683,Blend,B-CLASSIFICACAO_BEBIDA,12055
160684,e,O,12055
160685,tem,O,12055
160686,seu,O,12055
160687,envelhecimento,O,12055
160688,de,O,12055
160689,1,B-TEMPO_ARMAZENAMENTO,12055
160690,ano,I-TEMPO_ARMAZENAMENTO,12055
160691,em,O,12055
160692,cada,O,12055
160693,madeira,O,12055
160695,Carvalho,B-TIPO_MADEIRA,12055
160696,e,O,12055
160697,Cabreúva,B-TIPO_MADEIRA,12055
160698,e,O,12055
160699,Amburana,B-TIPO_MADEIRA,12055
160701,Deliciosa,O,12056
160702,Para,O,12056
160703,Tomar,O,12056
160704,Pura,O,12056
160706,Mas,O,12056
160707,Também,O,12056
160708,Surpreendente,O,12056
160709,Para,O,12056
160710,Uso,O,12056
160711,Em,O,12056
160712,Coquetéis,O,12056
160714,Os,O,12057
160715,irmãos,O,12057
160716,brasileiros,O,12057
160717,Thyrso,B-NOME_PESSOA,12057
160718,e,O,12057
160719,Thiago,B-NOME_PESSOA,12057
160720,Camargo,I-NOME_PESSOA,12057
160721,e,O,12057
160722,seu,O,12057
160723,amigo,O,12057
160724,de,O,12057
160725,infância,O,12057
160727,o,O,12057
160728,inglês,O,12057
160729,Hamilton,B-NOME_PESSOA,12057
160730,Lowe,I-NOME_PESSOA,12057
160732,criaram,O,12057
160733,a,O,12057
160734,empresa,O,12057
160735,Carmosina,B-NOME_ORGANIZACAO,12057
160736,para,O,12057
160737,realizar,O,12057
160738,um,O,12057
160739,sonho,O,12057
160740,em,O,12057
160741,comum,O,12057
160743,tornar,O,12057
160744,a,O,12057
160745,cachaça,O,12057
160746,artesanal,O,12057
160747,de,O,12057
160748,alambique,O,12057
160749,um,O,12057
160750,destilado,O,12057
160751,mundial,O,12057
160753,Parte,O,12058
160754,dessa,O,12058
160755,motivação,O,12058
160756,vem,O,12058
160757,da,O,12058
160758,herança,O,12058
160759,de,O,12058
160760,família,O,12058
160762,O,O,12059
160763,avô,O,12059
160764,dos,O,12059
160765,sócios,O,12059
160766,brasileiros,O,12059
160768,o,O,12059
160769,Barba,B-NOME_PESSOA,12059
160771,tinha,O,12059
160772,como,O,12059
160773,hobby,O,12059
160774,envelhecer,O,12059
160775,cachaça,O,12059
160776,em,O,12059
160777,sua,O,12059
160778,fazenda,O,12059
160779,no,O,12059
160780,Paraná,B-NOME_LOCAL,12059
160782,Do,O,12060
160783,lado,O,12060
160784,inglês,O,12060
160786,tiveram,O,12060
160787,a,O,12060
160788,inspiração,O,12060
160789,e,O,12060
160790,a,O,12060
160791,orientação,O,12060
160792,do,O,12060
160793,pai,O,12060
160794,de,O,12060
160795,Hamilton,B-NOME_PESSOA,12060
160797,sir,O,12060
160798,Frank,B-NOME_PESSOA,12060
160799,Lowe,I-NOME_PESSOA,12060
160801,um,O,12060
160802,dos,O,12060
160803,pioneiros,O,12060
160804,da,O,12060
160805,indústria,O,12060
160806,de,O,12060
160807,publicidade,O,12060
160808,da,O,12060
160809,Inglaterra,B-NOME_LOCAL,12060
160810,e,O,12060
160811,responsável,O,12060
160812,pelo,O,12060
160813,desenvolvimento,O,12060
160814,de,O,12060
160815,grandes,O,12060
160816,marcas,O,12060
160818,O,O,12061
160819,casamento,O,12061
160820,entre,O,12061
160821,a,O,12061
160822,tradição,O,12061
160823,do,O,12061
160824,lado,O,12061
160825,da,O,12061
160826,família,O,12061
160827,Camargo,O,12061
160828,e,O,12061
160829,a,O,12061
160830,inovação,O,12061
160831,trazida,O,12061
160832,pelo,O,12061
160833,olhar,O,12061
160834,publicitário,O,12061
160835,dos,O,12061
160836,sócios,O,12061
160837,ingleses,O,12061
160838,se,O,12061
160839,traduz,O,12061
160840,na,O,12061
160841,garrafa,O,12061
160842,inspirada,O,12061
160843,no,O,12061
160844,calçadão,O,12061
160845,de,O,12061
160846,Copacabana,B-NOME_LOCAL,12061
160848,símbolo,O,12061
160849,do,O,12061
160850,Brasil,B-NOME_LOCAL,12061
160851,contemporâneo,O,12061
160853,Yaguara,B-NOME_BEBIDA,12062
160854,é,O,12062
160855,produzida,O,12062
160856,a,O,12062
160857,partir,O,12062
160858,de,O,12062
160859,cana,O,12062
160861,de,O,12062
160863,açúcar,O,12062
160864,orgânica,O,12062
160865,e,O,12062
160866,fermentada,O,12062
160867,com,O,12062
160868,leveduras,O,12062
160869,selecionadas,O,12062
160870,autóctones,O,12062
160872,e,O,12062
160873,Erwin,B-NOME_PESSOA,12062
160874,Weimann,I-NOME_PESSOA,12062
160876,químico,O,12062
160878,pesquisador,O,12062
160880,autor,O,12062
160881,do,O,12062
160882,livro,O,12062
160883,Cachaça,O,12062
160885,a,O,12062
160886,bebida,O,12062
160887,brasileira,O,12062
160888,e,O,12062
160889,mestre,O,12062
160890,de,O,12062
160891,adega,O,12062
160892,da,O,12062
160893,Yaguara,B-NOME_BEBIDA,12062
160895,é,O,12062
160896,sob,O,12062
160897,o,O,12062
160898,olhar,O,12062
160899,atento,O,12062
160900,dele,O,12062
160901,que,O,12062
160902,o,O,12062
160903,produto,O,12062
160904,final,O,12062
160905,é,O,12062
160906,destilado,O,12062
160907,em,O,12062
160908,pequenos,O,12062
160909,lotes,O,12062
160910,e,O,12062
160911,envelhecido,O,12062
160912,em,O,12062
160913,carvalho,B-TIPO_MADEIRA,12062
160914,e,O,12062
160915,madeiras,O,12062
160916,nacionais,O,12062
160918,Volume,O,12063
160920,750,B-VOLUME,12063
160921,ml,I-VOLUME,12063
160922,LOCAL,O,12064
160923,DE,O,12064
160924,PRODUÇÃO,O,12064
